loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
111, 242401,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -3,  -3, 1089, 545, 16396,  48,  48,  48,  48, -160,  15, -557, 9,  21, -66, 23125,   0
112, 244507,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   0,  -8, 1147, 612, 16478,  48,  48,  48,  48, -149,   7, -567, 29,  21, -66, 23457,   0
113, 246680,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  -7,  -5, 1093, 533, 16427,  48,  48,  48,  48, -149,   7, -567, 33,  21, -65, 23457,   0
114, 248853,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   4, -12, 1022, 538, 16431,  48,  48,  48,  48, -149,   7, -567, 38,  21, -65, 23457,   0
115, 251195,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,  10,  -7, 1173, 500, 16388,  48,  48,  48,  48, -149,  14, -575, 31,  21, -65, 23096,   0
116, 253367,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -6,  -5, 1026, 454, 16474,  48,  48,  48,  48, -149,  14, -575, 48,  21, -65, 23096,   0
117, 255540,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   2,  -2, 1124, 513, 16509,  48,  48,  48,  48, -154,  10, -556, 70,  20, -65, 23326,   0
118, 257784,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  13,  14, 1152, 572, 16376,  48,  48,  48,  48, -154,  10, -556, 55,  21, -65, 23326,   0
119, 259886,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   7,   7, 1137, 488, 16400,  48,  48,  48,  48, -162,  14, -559, 49,  20, -64, 23204,   0
120, 262059,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   3,  -1, 1058, 462, 16478,  48,  48,  48,  48, -162,  14, -559, 63,  20, -64, 23204,   0
121, 264231,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1, -10,  -1, 1045, 554, 16416,  48,  48,  48,  48, -161,  14, -551, 60,  20, -64, 23194,   0
122, 266574,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   0,  -6, 1033, 570, 16435,  48,  48,  48,  48, -161,  14, -551, 61,  20, -64, 23194,   0
123, 268746,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   5,   8, 1127, 585, 16528,  48,  48,  48,  48, -154,  10, -575, 86,  20, -64, 23323,   0
124, 270919,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -8,   5, 1068, 589, 16544,  48,  48,  48,  48, -154,  10, -575, 112,  20, -63, 23323,   0
125, 273168,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   8,   0, 968, 678, 16436,  48,  48,  48,  48, -156,   7, -555, 105,  21, -63, 23489,   0
126, 275144,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  11,   3, 1041, 558, 16443,  48,  48,  48,  48, -156,   7, -555, 102,  21, -63, 23489,   0
127, 277270,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,  -7,   0, 1012, 662, 16529,  48,  48,  48,  48, -154,   9, -569, 121,  21, -63, 23362,   0
128, 279443,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -5,  -6, 1041, 538, 16564,  48,  48,  48,  48, -154,   9, -569, 146,  21, -62, 23362,   0
129, 281616,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   3,   0, 1025, 574, 16521,  48,  48,  48,  48, -154,   9, -569, 156,  21, -62, 23362,   0
130, 283958,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   7,  11, 984, 650, 16611,  48,  48,  48,  48, -160,  13, -560, 188,  21, -62, 23238,   0
131, 286130,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   0,  -1, 1037, 558, 16412,  48,  48,  48,  48, -160,  13, -560, 164,  21, -62, 23238,   0
132, 288303,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,   3, 1037, 645, 16295,  48,  48,  48,  48, -161,  11, -571, 114,  21, -61, 23330,   0
133, 290475,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   1,  -2, 1014, 606, 16237,  48,  48,  48,  48, -161,  11, -571, 57,  21, -61, 23330,   0
134, 292581,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   1,   5, 1072, 593, 16396,  48,  48,  48,  48, -160,  16, -560, 50,  21, -61, 23091,   0
135, 294754,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -1,  -8, 1052, 577, 16490,  48,  48,  48,  48, -160,  16, -560, 67,  21, -61, 23091,   0
136, 296927,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  -1,  -1, 973, 614, 16412,  48,  48,  48,  48, -162,   4, -554, 62,  21, -61, 23670,   0
137, 299270,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   1,  -4, 1012, 650, 16381,  48,  48,  48,  48, -162,   4, -554, 49,  21, -60, 23670,   0
138, 301441,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   0,  17, 1017, 582, 16435,  48,  48,  48,  48, -153,   8, -564, 53,  21, -60, 23424,   0
139, 303615,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -8,   1, 1025, 653, 16272,  48,  48,  48,  48, -153,   8, -564, 14,  21, -60, 23424,   0
140, 305858,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   3, 1065, 525, 16392,  48,  48,  48,  48, -143,  12, -551, 12,  21, -60, 23193,   0
141, 307960,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -1,  -5, 1120, 553, 16396,  48,  48,  48,  48, -143,  12, -551, 11,  21, -59, 23193,   0
142, 310133,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -20,  -6,  -3, 1128, 553, 16458,  48,  48,  48,  48, -149,  16, -562, 27,  21, -59, 23033,   0
143, 312305,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   5,   7, 1103, 633, 16466,  48,  48,  48,  48, -149,  16, -562, 41,  21, -59, 23032,   0
144, 314648,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -8, 1145, 496, 16411,  48,  48,  48,  48, -157,  17, -563, 40,  21, -59, 23021,   0
145, 316820,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   3,  -6, 1055, 653, 16567,  48,  48,  48,  48, -157,  17, -563, 78,  21, -59, 23021,   0
146, 318993,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,   7,   8, 1101, 517, 16513,  48,  48,  48,  48, -157,  17, -563, 97,  21, -58, 23021,   0
147, 321242,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -2,   7, 1042, 522, 16423,  48,  48,  48,  48, -147,  12, -582, 90,  21, -58, 23191,   0
148, 323208,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -7,   5, 1013, 614, 16424,  48,  48,  48,  48, -147,  12, -582, 85,  21, -58, 23191,   0
149, 325343,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   2, -10, 1080, 589, 16392,  48,  48,  48,  48, -166,  17, -574, 72,  21, -58, 23054,   0
150, 327516,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   2,  -1, 943, 539, 16369,  48,  48,  48,  48, -166,  17, -574, 55,  21, -58, 23054,   0
151, 329689,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   7,   3, 1046, 466, 16435,  48,  48,  48,  48, -157,   3, -552, 58,  21, -58, 23696,   0
152, 332032,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   4,   0, 1041, 546, 16412,  48,  48,  48,  48, -157,   3, -552, 54,  21, -57, 23696,   0
153, 334204,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -3,   3, 1030, 546, 16322,  48,  48,  48,  48, -161,   9, -565, 29,  21, -57, 23421,   0
154, 336378,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  -4, -11, 1054, 529, 16217,  48,  48,  48,  48, -161,   9, -565, -19,  21, -57, 23421,   0
155, 338549,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -5,   0, 1062, 505, 16225,  48,  48,  48,  48, -156,  12, -546, -58,  21, -57, 23263,   0
156, 340655,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,   0,   3, 1010, 554, 16276,  48,  48,  48,  48, -156,  12, -546, -78,  21, -57, 23263,   0
157, 342827,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,   1,   0, 960, 459, 16268,  48,  48,  48,  48, -159,  10, -555, -97,  21, -57, 23371,   0
158, 345000,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   3,   2, 995, 506, 16206,  48,  48,  48,  48, -159,  10, -555, -129,  21, -56, 23371,   0
159, 347343,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  10,  -1, 931, 559, 16257,  48,  48,  48,  48, -153,   2, -554, -143,  21, -56, 23712,   0
160, 349515,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  12,   5, 1138, 440, 16225,  48,  48,  48,  48, -153,   2, -554, -163,  21, -56, 23712,   0
161, 351687,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  13,   9,  -2, 1203, 576, 16501,  48,  48,  48,  48, -153,   2, -554, -110,  21, -56, 23712,   0
162, 353932,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,  -5, -11, 1134, 441, 16314,  48,  48,  48,  48, -150,  12, -549, -113,  21, -56, 23205,   0
163, 356033,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  15,  12,  -5, 1002, 486, 16451,  48,  48,  48,  48, -150,  12, -549, -80,  21, -56, 23205,   0
164, 358206,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  10,   2, 1060, 645, 16455,  48,  48,  48,  48, -146,  17, -566, -52,  21, -55, 22953,   0
165, 360379,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11, -17, -21, 1071, 649, 16544,  48,  48,  48,  48, -146,  17, -566, -5,  21, -55, 22953,   0
166, 362722,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  16,   1, 1124, 780, 16633,  48,  48,  48,  48, -158,   9, -554, 56,  21, -55, 23395,   0
167, 364894,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   2,   1, 1067, 645, 16606,  48,  48,  48,  48, -158,   9, -554, 102,  22, -55, 23395,   0
168, 367067,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -7,  -4, 1131, 569, 16688,  48,  48,  48,  48, -165,  12, -559, 161,  22, -54, 23283,   0
169, 369316,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,   9,   1, 1057, 749, 16770,  48,  48,  48,  48, -165,  12, -559, 232,  22, -54, 23282,   0
170, 371292,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  -1, 1118, 625, 16641,  48,  48,  48,  48, -148,  12, -561, 260,  22, -54, 23183,   0
171, 373417,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -1, 1071, 585, 16742,  48,  48,  48,  48, -148,  12, -561, 309,  22, -54, 23183,   0
172, 375590,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2, 1014, 706, 16770,  48,  48,  48,  48, -152,  15, -547, 357,  22, -53, 23090,   0
173, 377763,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2, -11,   1, 1035, 686, 16599,  48,  48,  48,  48, -152,  15, -547, 355,  22, -53, 23090,   0
174, 380105,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -2,   2, 1063, 665, 16634,  48,  48,  48,  48, -162,  17, -548, 362,  22, -53, 23038,   0
175, 382278,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  -3, 1050, 673, 16719,  48,  48,  48,  48, -162,  17, -548, 389,  22, -53, 23038,   0
176, 384451,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   5,   5, 1004, 646, 16568,  48,  48,  48,  48, -162,  17, -548, 374,  22, -52, 23038,   0
177, 386623,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -20,   2,   3, 1128, 608, 16400,  48,  48,  48,  48, -162,  17, -548, 319,  22, -52, 23038,   0
178, 388728,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   1,   4, 991, 706, 16533,  48,  48,  48,  48, -162,  17, -548, 306,  23, -52, 23038,   0
179, 390901,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12, -15,  -4, 1099, 685, 16412,  48,  48,  48,  48, -163,  11, -558, 264,  23, -51, 23300,   0
180, 393074,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -20,   4,  -2, 1132, 604, 16357,  48,  48,  48,  48, -163,  11, -558, 215,  23, -51, 23300,   0
181, 395417,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -20,  -2,   0, 1161, 460, 16341,  48,  48,  48,  48, -156,  14, -571, 169,  23, -51, 23163,   0
182, 397589,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,  13,  -1, 965, 654, 16261,  48,  48,  48,  48, -156,  14, -571, 110,  23, -51, 23163,   0
183, 399762,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -18,   0,   1, 1093, 609, 16287,  48,  48,  48,  48, -156,  18, -568, 67,  23, -51, 22949,   0
184, 402005,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,  -5,   6, 1081, 645, 16206,  48,  48,  48,  48, -156,  18, -568, 9,  23, -50, 22949,   0
185, 404107,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   9,  11, 1015, 585, 16050,  48,  48,  48,  48, -151,  15, -550, -78,  23, -50, 23053,   0
186, 406279,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -16,  16,  11, 1083, 473, 16112,  48,  48,  48,  48, -151,  15, -550, -136,  23, -50, 23053,   0
187, 408452,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   6,  -7, 1007, 570, 16023,  48,  48,  48,  48, -154,  14, -531, -208,  23, -50, 23124,   0
188, 410795,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  13,   4, 920, 575, 16113,  48,  48,  48,  48, -154,  14, -531, -247,  23, -50, 23125,   0
189, 412967,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   7,  -1, 1040, 461, 16097,  48,  48,  48,  48, -153,  11, -562, -283,  23, -49, 23279,   0
190, 415140,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   1,   0, 1088, 433, 16022,  48,  48,  48,  48, -153,  11, -562, -333,  22, -49, 23279,   0
191, 417389,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   0,   0, 1048, 453, 16077,  48,  48,  48,  48, -152,   7, -577, -361,  22, -49, 23460,   0
192, 419356,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   8,  -3, 1076, 433, 16147,  48,  48,  48,  48, -152,   7, -577, -367,  22, -49, 23461,   0
193, 421491,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -2,   3, 1126, 508, 16197,  48,  48,  48,  48, -152,   7, -577, -360,  22, -49, 23461,   0
194, 423664,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   0,  -2, 1024, 470, 16136,  48,  48,  48,  48, -158,  12, -566, -369,  22, -49, 23239,   0
195, 425836,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,  -8,  15, 1059, 453, 16342,  48,  48,  48,  48, -158,  12, -566, -324,  22, -49, 23239,   0
196, 428179,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   6,   3, 984, 442, 16319,  48,  48,  48,  48, -152,  10, -552, -292,  22, -49, 23307,   0
197, 430351,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,  -7,   8, 1038, 478, 16466,  48,  48,  48,  48, -152,  10, -552, -228,  22, -49, 23307,   0
198, 432524,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  18,  -1,   0, 1081, 525, 16447,  48,  48,  48,  48, -153,  10, -558, -179,  22, -49, 23317,   0
199, 434696,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  14,   8, -12, 1037, 510, 16591,  48,  48,  48,  48, -153,  10, -558, -100,  22, -49, 23317,   0
200, 436802,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,  -2,   6, 1018, 494, 16556,  48,  48,  48,  48, -157,  18, -563, -43,  22, -49, 22975,   0
201, 438975,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,  10,   4, 1081, 442, 16626,  48,  48,  48,  48, -157,  18, -563, 23,  22, -48, 22975,   0
202, 441147,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,   0,  -7, 1035, 618, 16704,  48,  48,  48,  48, -142,  12, -563, 98,  22, -48, 23180,   0
203, 443490,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  27,   1,   6, 972, 603, 16774,  48,  48,  48,  48, -142,  12, -563, 180,  22, -48, 23180,   0
204, 445662,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   4, -10, 1035, 594, 16700,  48,  48,  48,  48, -153,  16, -572, 231,  22, -48, 23025,   0
205, 447836,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  16,   1,  -2, 1001, 515, 16762,  48,  48,  48,  48, -153,  16, -572, 290,  22, -48, 23025,   0
206, 450078,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   0,   2, 1043, 594, 16727,  48,  48,  48,  48, -148,  12, -565, 331,  22, -48, 23196,   0
207, 452180,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,  -2,  -2, 1201, 600, 16812,  48,  48,  48,  48, -148,  12, -565, 387,  22, -47, 23196,   0
208, 454352,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  17,  -4,  -4, 1070, 685, 16758,  48,  48,  48,  48, -164,  11, -545, 420,  22, -47, 23344,   0
209, 456525,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   4,  -3, 1150, 636, 16618,  48,  48,  48,  48, -164,  11, -545, 413,  22, -47, 23343,   0
210, 458868,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,  -8,   6, 1071, 689, 16548,  48,  48,  48,  48, -164,  11, -545, 389,  22, -47, 23343,   0
211, 461040,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   2,  -9, 1070, 781, 16396,  48,  48,  48,  48, -160,  14, -556, 331,  23, -46, 23173,   0
212, 463213,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  -6,   3, 1152, 600, 16369,  48,  48,  48,  48, -160,  14, -556, 274,  23, -46, 23173,   0
213, 465461,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   0, 1095, 689, 16451,  48,  48,  48,  48, -166,   8, -550, 247,  23, -46, 23495,   0
214, 467438,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -8, -18, 1116, 620, 16396,  48,  48,  48,  48, -166,   8, -550, 211,  23, -46, 23494,   0
215, 469564,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -8,   7, 1115, 712, 16326,  48,  48,  48,  48, -151,   9, -560, 162,  23, -45, 23377,   0
216, 471737,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   2,   9, 1124, 684, 16112,  48,  48,  48,  48, -151,   9, -560, 66,  23, -45, 23377,   0
217, 473910,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  -4,   8, 1040, 705, 16144,  48,  48,  48,  48, -161,  19, -562, -6,  23, -45, 22924,   0
218, 476251,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -17,  -1,   5, 1127, 692, 16388,  48,  48,  48,  48, -161,  19, -562, -6,  23, -44, 22924,   0
219, 478424,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3, -11,  -5, 1038, 589, 16163,  48,  48,  48,  48, -163,   5, -552, -62,  23, -44, 23600,   0
220, 480597,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   8,  -4, 1041, 673, 16140,  48,  48,  48,  48, -163,   5, -552, -116,  23, -44, 23600,   0
