loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], magADC[0], magADC[1], magADC[2], BaroAlt (cm), debug[0], debug[1], debug[2], debug[3]
1239, 2710659,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  -5,   0, 1113, 1131, 16525,  48,  48,  48,  48, -157, -15, -565, 195,   0,   0,   0,   0
1240, 2712859,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  11,   7, 1086, 1064, 16459,  48,  48,  48,  48, -157, -15, -565, 181,   0,   0,   0,   0
1241, 2715070,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  13,   3, 990, 1121, 16498,  48,  48,  48,  48, -162, -15, -551, 180,   0,   0,   0,   0
1242, 2717236,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   4,  -2, 1094, 1068, 16455,  48,  48,  48,  48, -162, -15, -551, 166,   0,   0,   0,   0
1243, 2719347,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,  14,  -2, 1118, 1063, 16369,  48,  48,  48,  48, -171, -15, -544, 133,   0,   0,   0,   0
1244, 2721520,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -9,  -7, 1019, 1069, 16358,  48,  48,  48,  48, -171, -15, -544, 103,   0,   0,   0,   0
1245, 2723692,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -16,  17,  -4, 1065, 1208, 16436,  48,  48,  48,  48, -166, -17, -557, 98,   0,   0,   0,   0
1246, 2726043,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,   7,   5, 1015, 1057, 16447,  48,  48,  48,  48, -166, -17, -557, 96,   0,   0,   0,   0
1247, 2728243,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   2,  -3, 1091, 1040, 16377,  48,  48,  48,  48, -166, -12, -566, 76,   0,   0,   0,   0
1248, 2730445,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,   7,  -6, 1008, 1021, 16358,  48,  48,  48,  48, -166, -12, -566, 54,   0,   0,   0,   0
1249, 2732620,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -17,  14, -10, 973, 934, 16490,  48,  48,  48,  48, -163, -21, -533, 69,   0,   0,   0,   0
1250, 2734731,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -30,   8,   0, 999, 1041, 16471,  48,  48,  48,  48, -163, -21, -533, 78,   0,   0,   0,   0
1251, 2736904,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   2,  18, 990, 842, 16482,  48,  48,  48,  48, -163, -21, -533, 86,   0,   0,   0,   0
1252, 2739077,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -4,   0, 1009, 885, 16459,  48,  48,  48,  48, -154, -17, -569, 88,   0,   0,   0,   0
1253, 2741427,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -21,   6,  -2, 877, 1031, 16475,  48,  48,  48,  48, -154, -17, -569, 95,   0,   0,   0,   0
1254, 2743629,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7, -13,  -1, 1024, 933, 16443,  48,  48,  48,  48, -160, -23, -568, 92,   0,   0,   0,   0
1255, 2745832,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -19,  12,  18, 1021, 873, 16389,  48,  48,  48,  48, -160, -23, -568, 75,   0,   0,   0,   0
1256, 2748004,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,  10,   0, 994, 857, 16428,  48,  48,  48,  48, -159, -20, -554, 70,   0,   0,   0,   0
1257, 2750115,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   0,   0, 997, 881, 16436,  48,  48,  48,  48, -159, -20, -554, 68,   0,   0,   0,   0
1258, 2752288,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   0,   0, 1024, 945, 16568,  48,  48,  48,  48, -173, -17, -547, 100,   0,   0,   0,   0
1259, 2754460,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  -7,  -7, 1068, 892, 16474,  48,  48,  48,  48, -173, -17, -547, 103,   0,   0,   0,   0
1260, 2756811,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -2,  12, 898, 911, 16537,  48,  48,  48,  48, -154, -24, -548, 123,   0,   0,   0,   0
1261, 2759013,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4, -11,  -5, 982, 858, 16482,  48,  48,  48,  48, -154, -24, -548, 125,   0,   0,   0,   0
1262, 2761215,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -4, 1010, 853, 16467,  48,  48,  48,  48, -168, -18, -550, 122,   0,   0,   0,   0
1263, 2763388,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  15,   3, 985, 870, 16549,  48,  48,  48,  48, -168, -18, -550, 141,   0,   0,   0,   0
1264, 2765499,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  15, -14,  -1, 1014, 817, 16393,  48,  48,  48,  48, -173, -22, -543, 117,   0,   0,   0,   0
1265, 2767672,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   0,  11, 947, 838, 16428,  48,  48,  48,  48, -173, -22, -543, 106,   0,   0,   0,   0
1266, 2769843,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  14, -10, -14, 1108, 916, 16427,  48,  48,  48,  48, -162, -13, -553, 96,   0,   0,   0,   0
1267, 2772193,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  22,  -4,  10, 1041, 901, 16455,  48,  48,  48,  48, -162, -13, -553, 95,   0,   0,   0,   0
1268, 2774394,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  -3,   2, 1112, 884, 16505,  48,  48,  48,  48, -162, -13, -553, 107,   0,   0,   0,   0
1269, 2776596,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  15, -14,  -2, 1075, 1008, 16471,  48,  48,  48,  48, -162, -18, -565, 108,   0,   0,   0,   0
1270, 2778771,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  29,   3,   1, 1122, 1035, 16474,  48,  48,  48,  48, -162, -18, -565, 111,   0,   0,   0,   0
1271, 2780880,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   1,  -8, 1236, 1050, 16474,  48,  48,  48,  48, -161, -12, -556, 112,   0,   0,   0,   0
1272, 2783053,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  14,  -4,  -2, 1102, 1048, 16478,  48,  48,  48,  48, -161, -12, -556, 115,   0,   0,   0,   0
1273, 2785228,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   2,   0, 1043, 1013, 16576,  48,  48,  48,  48, -170, -17, -546, 142,   0,   0,   0,   0
1274, 2787578,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,   0,  -7, 1156, 1203, 16377,  48,  48,  48,  48, -170, -17, -546, 115,   0,   0,   0,   0
1275, 2789780,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,   7,   0, 1189, 1078, 16384,  48,  48,  48,  48, -164, -22, -534, 94,   0,   0,   0,   0
1276, 2791982,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,   6,  -7, 1072, 1144, 16615,  48,  48,  48,  48, -164, -22, -534, 135,   0,   0,   0,   0
1277, 2794155,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,   8,  -1, 1227, 1186, 16532,  48,  48,  48,  48, -162, -17, -550, 148,   0,   0,   0,   0
1278, 2796266,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,  12,  -4, 1118, 1095, 16354,  48,  48,  48,  48, -162, -17, -550, 114,   0,   0,   0,   0
1279, 2798439,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   6,  -9, 1133, 1040, 16638,  48,  48,  48,  48, -160, -16, -570, 157,   0,   0,   0,   0
1280, 2800612,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,  19,  14, 1130, 1079, 16338,  48,  48,  48,  48, -160, -16, -570, 117,   0,   0,   0,   0
1281, 2802960,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -6, 1055, 992, 16498,  48,  48,  48,  48, -162, -11, -546, 124,   0,   0,   0,   0
1282, 2805161,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   6,   4, 1161, 1067, 16579,  48,  48,  48,  48, -162, -11, -546, 151,   0,   0,   0,   0
1283, 2807361,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   2,  13, 1077, 1124, 16529,  48,  48,  48,  48, -167, -27, -546, 161,   0,   0,   0,   0
1284, 2809537,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -25,  -4,   0, 1098, 1032, 16583,  48,  48,  48,  48, -167, -27, -546, 183,   0,   0,   0,   0
1285, 2811658,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,  19,  -7, 1121, 1056, 16533,  48,  48,  48,  48, -167, -27, -546, 189,   0,   0,   0,   0
1286, 2813822,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -23,   1, -15, 1050, 1032, 16545,  48,  48,  48,  48, -156, -21, -559, 197,   0,   0,   0,   0
1287, 2815995,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -13,  14,   7, 1095, 956, 16451,  48,  48,  48,  48, -156, -21, -559, 179,   0,   0,   0,   0
1288, 2818343,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -10,   6,  -2, 1019, 1049, 16440,  48,  48,  48,  48, -166, -12, -537, 163,   0,   0,   0,   0
1289, 2820544,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -21,   5,   4, 1008, 969, 16444,  48,  48,  48,  48, -166, -12, -537, 149,   0,   0,   0,   0
1290, 2822745,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -8,   1,  -7, 999, 1025, 16479,  48,  48,  48,  48, -164, -23, -560, 147,   0,   0,   0,   0
1291, 2824920,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   4,  12, 937, 978, 16397,  48,  48,  48,  48, -164, -23, -560, 125,   0,   0,   0,   0
1292, 2827030,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,   0,   6, 921, 982, 16362,  48,  48,  48,  48, -169, -17, -545, 97,   0,   0,   0,   0
1293, 2829204,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -1,   6, 1057, 861, 16494,  48,  48,  48,  48, -169, -17, -545, 106,   0,   0,   0,   0
1294, 2831377,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -19,  -6,  -5, 969, 958, 16389,  48,  48,  48,  48, -175, -19, -555, 87,   0,   0,   0,   0
1295, 2833727,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,   1,   4, 1048, 976, 16397,  48,  48,  48,  48, -175, -19, -555, 73,   0,   0,   0,   0
1296, 2835929,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  13,   3, 1069, 833, 16463,  48,  48,  48,  48, -171, -22, -541, 77,   0,   0,   0,   0
1297, 2838131,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -2,  -3, 1101, 824, 16373,  48,  48,  48,  48, -171, -22, -541, 57,   0,   0,   0,   0
1298, 2840302,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -12,  -5, -12, 946, 894, 16331,  48,  48,  48,  48, -170, -21, -554, 31,   0,   0,   0,   0
1299, 2842413,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   7,   3, 1121, 868, 16361,  48,  48,  48,  48, -170, -21, -554, 16,   0,   0,   0,   0
1300, 2844586,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   0,   6, 982, 901, 16323,  48,  48,  48,  48, -159, -18, -563, -5,   0,   0,   0,   0
1301, 2846758,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12, -11,  -3, 1045, 861, 16533,  48,  48,  48,  48, -159, -18, -563, 28,   0,   0,   0,   0
1302, 2849109,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   8,   0, 970, 874, 16307,  48,  48,  48,  48, -159, -18, -563, 0,   0,   0,   0,   0
1303, 2851291,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  17,   5,   7, 1072, 892, 16439,  48,  48,  48,  48, -163, -18, -563, 10,   0,   0,   0,   0
1304, 2853472,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   6,  -5,   2, 1127, 920, 16548,  48,  48,  48,  48, -163, -18, -563, 45,   0,   0,   0,   0
1305, 2855717,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  13, -10,   0, 1068, 932, 16525,  48,  48,  48,  48, -160, -18, -560, 70,   0,   0,   0,   0
1306, 2857823,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   3,  -1, 1119, 908, 16517,  48,  48,  48,  48, -160, -18, -560, 88,   0,   0,   0,   0
1307, 2859996,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   1,  -9, 1048, 961, 16381,  48,  48,  48,  48, -157, -20, -551, 70,   0,   0,   0,   0
1308, 2862169,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  18,   2,  -5, 997, 897, 16389,  48,  48,  48,  48, -157, -20, -551, 56,   0,   0,   0,   0
1309, 2864524,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,   0,  -4, 1028, 929, 16525,  48,  48,  48,  48, -172, -17, -551, 79,   0,   0,   0,   0
1310, 2866725,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  15, -10,  -4, 1146, 1015, 16560,  48,  48,  48,  48, -172, -17, -551, 107,   0,   0,   0,   0
1311, 2868926,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  10,  -5, 1098, 1028, 16646,  48,  48,  48,  48, -172, -14, -555, 153,   0,   0,   0,   0
1312, 2871064,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  -2,   2, 1144, 1059, 16665,  48,  48,  48,  48, -172, -14, -555, 197,   0,   0,   0,   0
1313, 2873176,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  15,  -9,   5, 1115, 960, 16389,  48,  48,  48,  48, -155, -10, -563, 164,   0,   0,   0,   0
1314, 2875349,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -2,   4,  -9, 1131, 956, 16494,  48,  48,  48,  48, -155, -10, -563, 162,   0,   0,   0,   0
1315, 2877522,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,  -1,  -6, 1161, 1091, 16486,  48,  48,  48,  48, -169, -15, -558, 159,   0,   0,   0,   0
1316, 2879872,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  11,   9, 1192, 1075, 16525,  48,  48,  48,  48, -169, -15, -558, 166,   0,   0,   0,   0
1317, 2882074,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,  -2,  -1, 1082, 1108, 16397,  48,  48,  48,  48, -165, -16, -550, 140,   0,   0,   0,   0
1318, 2884275,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,  -1,  -4, 1111, 1035, 16334,  48,  48,  48,  48, -165, -16, -550, 102,   0,   0,   0,   0
1319, 2886448,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  11,   4,  -4, 1158, 1011, 16466,  48,  48,  48,  48, -161, -18, -557, 103,   0,   0,   0,   0
1320, 2888559,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -3,  -3,  -3, 1130, 1047, 16482,  48,  48,  48,  48, -161, -18, -557, 108,   0,   0,   0,   0
1321, 2890732,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   2, 1273, 1018, 16439,  48,  48,  48,  48, -161, -18, -557, 100,   0,   0,   0,   0
1322, 2892904,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -19,  10,   9, 1097, 1088, 16579,  48,  48,  48,  48, -168, -21, -548, 131,   0,   0,   0,   0
1323, 2895255,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   7, -14, 999, 1057, 16413,  48,  48,  48,  48, -168, -21, -548, 115,   0,   0,   0,   0
1324, 2897457,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -5,   1,  -9, 1086, 1080, 16381,  48,  48,  48,  48, -162, -19, -560, 93,   0,   0,   0,   0
1325, 2899658,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,   5,   0, 1076, 924, 16486,  48,  48,  48,  48, -162, -19, -560, 100,   0,   0,   0,   0
1326, 2901829,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -21,   3,  14, 1024, 1009, 16315,  48,  48,  48,  48, -173, -10, -560, 64,   0,   0,   0,   0
1327, 2903940,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,  11,  -2, 986, 1133, 16455,  48,  48,  48,  48, -173, -10, -560, 70,   0,   0,   0,   0
1328, 2906122,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -15,   2,  -3, 1052, 1000, 16362,  48,  48,  48,  48, -161, -22, -565, 50,   0,   0,   0,   0
1329, 2908297,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -18,   0,   4, 1035, 989, 16498,  48,  48,  48,  48, -161, -22, -565, 67,   0,   0,   0,   0
1330, 2910638,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -14,  -5,  -1, 1016, 941, 16521,  48,  48,  48,  48, -150, -19, -540, 88,   0,   0,   0,   0
1331, 2912840,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -18,  19,   2, 983, 790, 16408,  48,  48,  48,  48, -150, -19, -540, 76,   0,   0,   0,   0
1332, 2915043,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -23,   8,  -9, 1036, 985, 16408,  48,  48,  48,  48, -157, -23, -559, 67,   0,   0,   0,   0
1333, 2917214,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -7,  -4,   0, 1033, 937, 16366,  48,  48,  48,  48, -157, -23, -559, 48,   0,   0,   0,   0
1334, 2919323,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -9,   0,   0, 993, 913, 16447,  48,  48,  48,  48, -173, -13, -559, 53,   0,   0,   0,   0
1335, 2921497,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  12,   0, 1032, 941, 16494,  48,  48,  48,  48, -173, -13, -559, 69,   0,   0,   0,   0
1336, 2923669,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -1,  -6,  -8, 938, 874, 16529,  48,  48,  48,  48, -173, -13, -559, 91,   0,   0,   0,   0
1337, 2926019,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -6,  -5,   2, 1044, 929, 16420,  48,  48,  48,  48, -173, -13, -559, 82,   0,   0,   0,   0
1338, 2928219,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  -4,  -2, 1087, 896, 16599,  48,  48,  48,  48, -173, -13, -559, 119,   0,   0,   0,   0
1339, 2930421,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,   6,   9, 1038, 757, 16459,  48,  48,  48,  48, -177, -21, -548, 115,   0,   0,   0,   0
1340, 2932596,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  12,   7, -15, 1052, 873, 16603,  48,  48,  48,  48, -177, -21, -548, 148,   0,   0,   0,   0
1341, 2934705,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0, -11,   3, 1025, 893, 16513,  48,  48,  48,  48, -168, -13, -562, 154,   0,   0,   0,   0
1342, 2936878,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,   4,  -3, 1022, 857, 16397,  48,  48,  48,  48, -168, -13, -562, 129,   0,   0,   0,   0
1343, 2939051,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  -4,  13,   5, 1026, 797, 16463,  48,  48,  48,  48, -172,  -9, -550, 124,   0,   0,   0,   0
1344, 2941401,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  10,  -3,  11, 1049, 877, 16463,  48,  48,  48,  48, -172,  -9, -550, 121,   0,   0,   0,   0
1345, 2943603,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   7,   8,  -8, 1187, 907, 16528,  48,  48,  48,  48, -172, -15, -554, 134,   0,   0,   0,   0
1346, 2945804,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  14,   4,  -9, 972, 974, 16455,  48,  48,  48,  48, -172, -15, -554, 128,   0,   0,   0,   0
1347, 2947976,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  -1,  -1, 1059, 961, 16611,  48,  48,  48,  48, -155, -15, -553, 162,   0,   0,   0,   0
